GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000002
GN01,-00.000004
GN01,-00.000011
GN01,-00.000009
GN01,-00.000781
GN01,-00.049792
GN01,-00.196531
GN01,-00.289142
GN01,-00.299559
GN01,-00.299638
GN01,-00.299665
GN01,-00.299678
GN01,-00.299685
GN01,-00.299689
GN01,-00.299692
GN01,-00.299695
GN01,-00.299696
GN01,-00.299697
GN01,-00.299698
GN01,-00.299699
GN01,-00.299700
GN01,-00.299701
GN01,-00.299701
GN01,-00.299702
GN01,-00.299703
GN01,-00.299703
GN01,-00.299703
GN01,-00.299704
GN01,-00.299704
GN01,-00.299705
GN01,-00.299705
GN01,-00.299705
GN01,-00.299705
GN01,-00.299705
GN01,-00.299705
GN01,-00.299706
GN01,-00.299706
GN01,-00.299706
GN01,-00.299707
GN01,-00.299707
GN01,-00.299708
GN01,-00.299708
