GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000002
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000001
GN01,-00.000003
GN01,-00.000003
GN01,-00.000003
GN01,-00.000005
GN01,-00.000008
GN01,-00.020232
GN01,-00.146400
GN01,-00.250518
GN01,-00.250518
GN01,-00.272933
GN01,-00.130865
GN01,-00.061731
GN01,-00.060384
GN01,-00.060383
GN01,-00.060383
GN01,-00.060383
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060381
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
GN01,-00.060380
